,PC1,PC2,PC3,PC4,PC5,PC6
2016-02-01,-1.5227949459641832,0.16716014427161952,-1.4391043239351329,0.14293225182082026,-3.145106630559191,1.9055602444598425
2016-03-01,6.827710146856882,1.8026770601259081,-0.42325816444048686,-1.201470881130624,0.7478040692018147,1.1123692650871098
2016-04-01,0.5459636763701814,-2.6285912778658505,-2.4146538345326833,2.1789012582401366,-1.7485330125265939,2.460552323260948
2016-05-01,-0.7031747456597348,0.7360044373498402,2.469752830625427,0.26965215499769557,0.9438205913236618,-0.2737268148213313
2016-06-01,0.6975844773673159,3.470669257522119,-3.54091722769105,-0.25660861247596534,0.4565403743411985,1.4581701516763974
2016-07-01,2.1349209863238983,-0.12446541901136442,1.7728360310928688,1.1410440016938062,-0.7225423983959166,1.2207422374675547
2016-08-01,-1.7595390292126878,-3.1507662252009605,0.9125418476515088,0.3484307282583885,0.022331102440577053,-2.3590627189306717
2016-09-01,-1.61109277991179,0.06776245701055192,-0.550878688622084,0.038260902416403966,0.42156444498900036,1.2739889633389287
2016-10-01,-2.9303076980564042,-1.0235846795108818,0.7967336642323556,-3.303677627163457,0.049722666003397684,-0.038107591094581235
2016-11-01,1.979747213835005,-7.2029201141749475,-0.11690082314653143,2.2308709471841044,-3.6773003000429156,-1.8409746037732575
2016-12-01,2.1618412459506113,1.4034350467193821,-0.8922749037781624,-1.5067320066737449,0.7414362273917909,0.3547941837960036
2017-01-01,0.6218324802120951,0.3369810548039422,1.9749622045478683,0.04786385229214598,0.12277767703902329,0.4412531924736873
2017-02-01,2.471689208746231,2.2635994140916673,-0.6338234388171641,0.4157530284111298,0.8917504130753119,-1.7765489559811845
2017-03-01,-1.0004996427865425,0.5795105768224958,0.7967190912910961,0.21130655739006587,0.7781569506106686,0.8101174895908845
2017-04-01,0.816462877286168,1.0146995618405925,1.0903887871200142,0.6316012434987839,-0.933951915606715,-0.3368851634146083
2017-05-01,0.5139672308415064,2.688034238926615,0.8579090405346352,-0.28096352301902405,0.6037076701336841,0.30761469818844667
2017-06-01,-0.47625532058538306,-1.7565713833270735,-1.0837381642408495,0.8735589748635764,-1.5044541959626485,-0.14813148553418554
2017-07-01,0.7233927823640193,0.5555684103689414,0.360204602913442,-0.8247065752878151,0.12605732509804965,1.0183091964562554
2017-08-01,-1.1302512205794009,1.6861721911807408,0.4029306045487007,0.07232312097714474,-0.28808031243719295,0.8609510142439534
2017-09-01,1.434612890277767,-2.6532381032520864,-1.0702848422386573,1.6678149473880362,-1.1981238848220683,0.19098350122317
2017-10-01,1.8774372773807952,1.1916637094467646,2.021905465249256,-1.2269274047305938,-1.251951160074919,1.1187559596111105
2017-11-01,2.6687355485437383,0.8477816086908467,-0.5517906917744451,1.6912752626023841,-0.823390469307851,-1.3124672850475885
2017-12-01,0.799402407855876,-2.1403479430792385,-0.9264532149352664,1.393136851007953,-0.7305857863385976,-0.6155299268135587
2018-01-01,2.5762217570330086,-2.3947315925545625,3.294636926782653,1.9031117848913108,-0.25493146408360556,0.927291398517686
2018-02-01,-7.0666384289106565,-2.283862479993294,1.9570110108710752,-1.1450555090871137,-1.8049910804117766,1.0916604284445603
2018-03-01,-2.3719983608152018,2.18920644092163,-1.9974984730621568,-1.930112622486716,0.440046493950482,-0.040439550520309946
2018-04-01,-0.9022484551792438,-0.4259891392161285,-0.047385670716608735,-0.10413913716545596,1.3999387991494312,1.3029781836391596
2018-05-01,0.45783147098559085,-1.191944536378661,1.7063718379026545,0.050550396185613446,-0.19088216323844054,0.9528693507942824
2018-06-01,0.5189740267815443,2.1333320552313473,-0.47179898793153624,-0.7596346924678854,1.6782726203703309,-0.9864372262574256
2018-07-01,2.850880999607516,0.6476594108354995,-1.786238431243936,1.7340062585547433,1.0403130724683414,-0.9094156495707681
2018-08-01,-0.35151154008062335,0.4624855233004418,2.535690071664441,1.6122194239111343,1.2645099619865947,-1.1703379758840617
2018-09-01,-0.009427171755119833,-0.03852135531885318,-1.1296964965169503,1.6770222077965975,0.423515118971829,0.612891159010712
